titulo,categoria,data,n_palavras,classe_real,previsao_regressao_logistica,previsao_random_forest,acertou_lr,acertou_rf,classe_real_label
É #FAKE que foto mostre prédio no Ceará fazendo ato de repúdio em razão de proibição do uso de bandeira do Brasil,brasil,2020-05-27,70.0,0,0,0,True,True,Fake
É enganoso post que compara falas de Biden e Bolsonaro sobre dispensa do uso de máscara,saúde,2021-06-17,36.0,0,0,0,True,True,Fake
Decotelli atualiza o currículo e diz que foi ministro da Educação entre os dias 25 e 30 de junho,política,2020-07-04,74.0,1,1,1,True,True,Real
"Brasil passa de 153,6 mil mortes por Covid; média móvel é de 493, a menor desde maio",ciência,2020-10-17,93.0,1,1,1,True,True,Real
União Química vai iniciar produção da vacina Sputnik V para exportação  ,saúde,2021-05-07,85.0,1,1,1,True,True,Real
"

China falsificou 20 mil documentos para fraudar eleições nos EUA #boato 
",mundo,,36.0,0,0,0,True,True,Fake
"

Manoel Gomes, autor de Caneta Azul, morre aos 57 anos de idade #boato 
",entretenimento,2019-11-03,41.0,0,0,0,True,True,Fake
São Paulo tem mais casos de covid-19 do que toda a Inglaterra  ,saúde,2020-06-13,112.0,1,1,1,True,True,Real
"Ao contrário do que afirma deputado, Doria não recebeu R$19 bilhões da União para o combate à covid-19",saúde,2021-02-05,18.0,0,0,0,True,True,Fake
É #FAKE que cloroquina foi recomendada em 1918 como tratamento contra a gripe espanhola,saúde,2021-02-26,99.0,0,0,0,True,True,Fake
boneco ventríloquo guerra mundial piscar e mexer o bocar,entretenimento,2019-10-26,28.0,0,0,0,True,True,Fake
Chris Flores cita morte de Rodrigo Rodrigues para criticar show em Brasília  ,saúde,2020-07-28,103.0,1,1,1,True,True,Real
Estudo europeu mostra que mortes infantis por coronavírus são exceção  ,saúde,2020-06-26,64.0,1,1,1,True,True,Real
Bolsonaro critica foco em vacinas e diz que pandemia é usada politicamente  ,política,2021-04-07,63.0,1,1,1,True,True,Real
"

Caio Coppolla é demitido da CNN e escreve texto sobre “momento que vivemos” #boato 
",política,2020-05-11,341.0,0,0,0,True,True,Fake
É #FAKE que foto mostre multidão em protesto contra fraude eleitoral nos EUA e em favor de Donald Trump,mundo,2020-11-19,93.0,0,0,0,True,True,Fake
É #FAKE que vídeo mostre show de fogos de artifício das Olimpíadas de Tóquio,mundo,2020-08-25,75.0,0,0,0,True,True,Fake
"Ao contrário do que afirma post,  ivermectina em altas doses pode causar até convulsão",saúde,2021-06-16,64.0,0,0,0,True,True,Fake
chinês comprar fazenda o cear e mulher parir filho e legalizar o permanência o brasil,mundo,,8.0,0,0,0,True,True,Fake
Sam Smith adia novo álbum e vai mudar seu título e detalhes das músicas  ,saúde,2020-03-30,91.0,1,1,0,True,False,Real
Redução da multa do FGTS de 40% para 20% só valerá para jovens e deverá ser acordada em contrato,política,2019-11-14,23.0,0,0,0,True,True,Fake
Frio impõe maiores cuidados com vírus de doenças respiratórias  ,saúde,2020-08-22,179.0,1,1,1,True,True,Real
"

Rotary Internacional está dando cesta básica para quem compartilhar link no WhatsApp #boato 
",entretenimento,2020-07-06,51.0,0,0,0,True,True,Fake
anita roddick dono redar the body shop roubar pelar cacicar raoni,entretenimento,2019-09-28,26.0,0,0,0,True,True,Fake
Estudo da USP analisa eficácia da colchicina contra a covid-19 e não da hidroxicloroquina,saúde,2020-08-18,16.0,0,0,0,True,True,Fake
É #FAKE que farmácias italianas distribuam hidroxicloroquina gratuitamente à população para combater a Covid,mundo,2021-05-28,46.0,0,0,0,True,True,Fake
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 4ª semana de campanha,política,2020-10-24,57.0,0,0,0,True,True,Fake
fake nóis whatsapp cobrar dica parir espalhar fake news,entretenimento,2019-07-31,22.0,0,0,0,True,True,Fake
Nobel de Medicina não disse que coronavírus foi criado em laboratório  ,ciência,2020-04-29,64.0,0,0,0,True,True,Fake
União reconhece estado de calamidade pública no RJ e mais três estados  ,saúde,2020-04-24,80.0,1,1,1,True,True,Real
Bolsonaro mente ao acusar a Rede Globo de omissão,política,2020-05-04,109.0,1,1,1,True,True,Real
É #FAKE que vídeos mostrem donos do Atacadão e do Carrefour pedindo fim do isolamento social,entretenimento,2020-03-31,78.0,0,0,0,True,True,Fake
Atacante brasileiro em Portugal reclama de volta do futebol  ,saúde,2020-06-12,98.0,1,1,1,True,True,Real
"Cerca de 4 mil variantes do coronavírus circulam no mundo, afirma ministro britânico",saúde,,195.0,1,1,1,True,True,Real
 Jornais uruguaios não descobriram mansão de Lula no país  ,mundo,2019-02-22,52.0,0,0,0,True,True,Fake
"

Vídeo mostra filha de Julia Roberts, Hazel, cantando com voz incrível #boato 
",entretenimento,2020-05-18,10.0,0,0,0,True,True,Fake
"

Prefeito de Parauapebas (PA) é flagrado agredindo a mãe #boato 
",política,2019-08-27,54.0,0,0,0,True,True,Fake
Covid-19: Brasil mantém mais de 32 mil novos casos pelo 2º dia consecutivo  ,saúde,2020-06-10,78.0,1,1,1,True,True,Real
"Rodrigo Pacheco, presidente do Senado, acatou projeto do voto impresso e colocou para votação",política,2021-07-03,51.0,0,0,0,True,True,Fake
"Bolsonaro diz ser imorrível, imbroxável e incomível, mas é só incompetente  ",política,2021-05-30,61.0,1,0,0,False,False,Real
fake nóis o ursal existir e o foro paulo,política,2019-09-25,28.0,0,0,0,True,True,Fake
 Presidente do BB entrega pedido de renúncia a Guedes e Bolsonaro  ,política,2020-07-24,62.0,1,1,1,True,True,Real
"
  A foto do governador de São Paulo em um almoço foi tirada antes da detecção da covid-19",brasil,2021-03-11,83.0,0,0,0,True,True,Fake
NBA lança máscaras de suas equipes para ajudar afetados pelo coronavírus  ,saúde,2020-04-17,85.0,1,1,1,True,True,Real
Pari e Campo Belo têm maiores taxas de mortes por Covid-19 na cidade de SP; Raposo Tavares tem alta de 70% nos óbitos ,saúde,2020-06-12,97.0,1,1,1,True,True,Real
Diferença entre resultados de pesquisa e de eleição não implica fraude,política,2020-11-23,30.0,0,1,0,False,True,Fake
"""Cada um de nós é um Boulos"", diz Erundina após candidato contrair vírus  ",política,2020-11-28,49.0,1,1,1,True,True,Real
Sepultamentos cresceram 47% em um mês no maior cemitério de São Paulo  ,política,2020-05-14,67.0,0,0,0,True,True,Fake
"

Hackers descobrem que Bill Gates, OMS e laboratório de Wuhan criaram o coronavírus a partir do HIV #boato 
",mundo,2020-04-23,105.0,0,0,1,True,False,Fake
É #FAKE que Pfizer fez alerta de que vacina contra Covid-19 causa má-formação em fetos,saúde,2021-05-12,64.0,0,0,0,True,True,Fake
É #FAKE que imagens provem que Hospital Moinhos de Vento não lotou de pacientes com Covid-19,saúde,2021-03-04,70.0,0,0,0,True,True,Fake
Ministro Queiroga vacina moradora de Botucatu (SP) em pesquisa inédita apoiada pelo Governo Federal,saúde,2021-05-16,90.0,1,1,1,True,True,Real
"Coronavírus ameaça abastecimento global de antibióticos, diz grupo empresarial europeu  ",saúde,2020-02-18,53.0,1,1,1,True,True,Real
o nasa afirmar asteroide atingir o terra outubro,saúde,,55.0,0,0,0,True,True,Fake
"Em promoção de oficiais, Bolsonaro diz que Exército garante estabilidade do país  ",política,2021-04-08,47.0,1,1,1,True,True,Real
"

Bolsonaro convoca reservistas brasileiros para apoiar os EUA na 3ª Guerra Mundial no Irã #boato 
",brasil,2020-01-05,25.0,0,0,0,True,True,Fake
"Homem xinga médica no DF em hospital dedicado à covid-19: ""sua louca""  ",saúde,2020-06-13,129.0,1,1,0,True,False,Real
Ação da PF não reduziu em 90% o número de mortes por covid-19 no Ceará  ,política,2020-06-02,39.0,0,0,0,True,True,Fake
"Após queda de 61% de cirurgias eletivas, médicos esperam explosão de demanda  ",saúde,2020-08-24,140.0,1,1,1,True,True,Real
É #FAKE que vídeo prove que é possível fraudar urna eletrônica,política,2020-11-18,79.0,0,0,0,True,True,Fake
Médico que atende vítimas de covid-19 sai de casa para proteger o filho  ,saúde,2020-03-23,71.0,1,1,1,True,True,Real
"

Ri Happy está dando kits de brinquedos grátis em site no WhatsApp #boato 
",entretenimento,2019-10-10,73.0,0,0,0,True,True,Fake
"Lei assinada por Bolsonaro em fevereiro prevê vacinação compulsória, diferentemente do que ele afirmou",saúde,2020-09-03,19.0,0,0,0,True,True,Fake
Opep acentua projeção de queda para demanda global de petróleo em 2020  ,saúde,2020-05-13,146.0,1,1,1,True,True,Real
Paraná negocia acordo com a Rússia para produzir vacina contra covid-19  ,saúde,2020-07-26,65.0,1,1,1,True,True,Real
Associação de Tênis dos EUA diz que ninguém deveria jogar durante pandemia  ,saúde,2020-04-03,78.0,1,1,1,True,True,Real
É #FAKE que médico do Samu de Salvador tenha sido alvo de pergunta racista em entrevista após vacinação,brasil,2021-01-22,53.0,0,0,0,True,True,Fake
É #FAKE que foto mostre pessoa fingindo carregar corpo de vítima de Covid-19,saúde,2020-06-03,111.0,0,0,0,True,True,Fake
Quatro dúvidas que ainda restam sobre todas as vacinas contra a covid-19,saúde,2021-01-30,69.0,1,1,1,True,True,Real
"Toque de recolher: 'Melhor ação rápida que tratamento longo', diz Rui Costa  ",saúde,2020-05-16,81.0,1,1,1,True,True,Real
Pesquisadores culpam Bolsonaro por crise na covid e dizem ser 'ignorados'  ,saúde,2021-04-27,70.0,1,1,1,True,True,Real
"

Bolsonaro é ovacionado ao chegar em aeroporto no Equador, mostra vídeo #boato 
",política,,51.0,0,0,0,True,True,Fake
É #FAKE que filho do motorista de Marielle não recebe pensão por morte do pai,política,2019-05-22,111.0,0,0,0,True,True,Fake
"
  É montagem a foto da ex-presidente Dilma jovem ao lado de Fidel Castro",política,2020-10-19,48.0,0,0,0,True,True,Fake
Coronavírus: uso de máscaras no comércio passa a ser obrigatório em Manaus  ,saúde,2020-05-11,102.0,1,1,1,True,True,Real
"

Plataforma de petróleo que afundou em Maracaibo (Venezuela) é a causa do óleo nas praias do Brasil #boato 
",mundo,,97.0,0,0,0,True,True,Fake
Feiras de alimentos frescos de Wuhan lutam para sobreviver após COVID-19  ,saúde,2020-04-16,86.0,1,1,1,True,True,Real
Sair de casa 1 vez por semana e sem transporte: a situação dos brasileiros na Bolívia  ,saúde,2020-04-11,93.0,1,1,1,True,True,Real
"
  A frase sobre “o pior da peste” não faz parte da obra de Albert Camus, nem foi escrita por ele",saúde,,90.0,0,0,0,True,True,Fake
"

Promoção Sonho de Pai do Mercado Livre dá prêmios no WhatsApp #boato 
",entretenimento,2021-07-11,84.0,0,0,0,True,True,Fake
Maranhão recebe mais 116.800 mil doses de vacina contra a Covid-19,saúde,2021-03-17,74.0,1,1,1,True,True,Real
É falso que urna eletrônica não permite recontagem de votos no Brasil  ,política,2020-10-07,41.0,0,0,0,True,True,Fake
Portugal tem primeiro dia sem mortes pelo coronavírus desde março  ,saúde,2020-08-03,64.0,1,1,1,True,True,Real
"

Sérgio Moro pediu para sair do governo de Bolsonaro #boato 
",política,2019-03-04,40.0,0,0,0,True,True,Fake
PGR é contra pedido de Flávio para anular decisões do caso das rachadinhas  ,política,2020-10-06,102.0,1,1,1,True,True,Real
Como ajudar seu filho a se manter motivado para a reta final do ano letivo,ciência,,174.0,1,1,1,True,True,Real
É #FAKE mensagem que diz que coco quente mata câncer ,ciência,2018-12-05,66.0,0,0,0,True,True,Fake
"Smartmatic, que forneceu urnas para a Venezuela, nunca vendeu aparelhos para o Brasil",política,2020-11-13,20.0,0,0,0,True,True,Fake
Aliado de Bolsonaro sofre nova condenação por dossiê contra antifascistas  ,política,2021-02-09,65.0,1,0,0,False,False,Real
Luta por futuro do Judiciário dos EUA é prévia do que acontecerá no Brasil  ,política,2020-09-19,89.0,1,0,0,False,False,Real
"Item obrigatório, modelos de máscaras se multiplicam; veja opções  ",saúde,2020-05-24,103.0,1,1,1,True,True,Real
É #FAKE que foto de homem espancado mostra funcionário do Carrefour suspeito de matar cachorro,entretenimento,2018-12-06,61.0,0,0,0,True,True,Fake
"

Sérgio Moro mandou retirar tomadas das cadeias brasileiras #boato 
",política,,61.0,0,0,0,True,True,Fake
"Coronavírus: Prefeitura suspende ônibus, e PMs da Grande SP pedem carona  ",saúde,2020-03-25,70.0,1,1,1,True,True,Real
Fato ou Fake lança bot exclusivo para checar conteúdos duvidosos,entretenimento,2020-11-11,57.0,0,0,1,True,False,Fake
Lewandowski pede parecer da PGR sobre reunião da defesa de Flávio com GSI  ,política,2020-11-11,68.0,1,1,1,True,True,Real
Vacinas contra covid-19 no Brasil passaram por testes de segurança  ,saúde,2021-06-23,99.0,0,0,0,True,True,Fake
"

CEO da Pfizer disse que não vai tomar a vacina contra Covid-19 #boato 
",saúde,,51.0,0,0,0,True,True,Fake
"
  Não há evidências científicas sobre a necessidade de trocar escova dental após caso de covid-19",saúde,,101.0,0,0,0,True,True,Fake
"
  De cinco imagens atribuídas à marcha pró-Trump de 14 de novembro, apenas uma é verdadeira",política,2020-11-18,54.0,0,0,0,True,True,Fake
É #FAKE que vacinas contenham ímãs e causem magnetismo,saúde,2021-06-07,80.0,0,0,0,True,True,Fake
É #FAKE que polícia prendeu homem negro em ato após morte de George Floyd e descobriu que ele era agente do FBI,mundo,2020-06-02,107.0,0,0,0,True,True,Fake
Agência Europeia de Medicamentos antecipa decisão sobre vacina da Moderna  ,saúde,2020-12-17,36.0,1,1,1,True,True,Real
"

JBS (Friboi, Seara e Maturatta) tem vagas para quem compartilhar link no WhatsApp #boato 
",entretenimento,2020-07-22,43.0,0,0,0,True,True,Fake
OMS planeja aprovar vacinas de diversas empresas para agilizar imunização globalmente  ,saúde,2021-01-20,63.0,1,1,1,True,True,Real
Não há provas de que vacina da Pfizer tenha causado paralisia em teste  ,política,2020-12-22,82.0,0,1,1,False,False,Fake
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de SP na 3ª semana de campanha,política,2020-10-17,71.0,0,0,0,True,True,Fake
"

Juan Guaidó responde Bolsonaro após indireta a José de Abreu no Twitter #boato 
",política,2019-03-10,70.0,0,0,0,True,True,Fake
"

Decreto 9745 acaba com conselhos de classe e com Exame da OAB #boato 
",brasil,2019-04-23,95.0,0,0,0,True,True,Fake
"

Print prova que bolsonaristas ganharam R$ 150 para irem na manifestação de 1º de maio #boato 
",brasil,,84.0,0,0,0,True,True,Fake
"Coronavírus: Grupo Air France cortará mais de 7,5 mil empregos  ",saúde,2020-07-03,65.0,1,1,1,True,True,Real
Alerj aprova 10 sessões para defesa do impeachment de Witzel  ,política,2020-07-06,111.0,1,1,1,True,True,Real
É #FAKE imagem de extrato bancário com depósito de auxílio emergencial em conta com saldo milionário ,entretenimento,2020-04-09,62.0,0,0,0,True,True,Fake
"

Ricardo Salles foi envenenado por governadores e teve que ser internado em 2021 #boato 
",política,2021-04-18,46.0,0,0,0,True,True,Fake
"

Policiais que salvaram idosa em Valença (RJ) serão investigados pelo Ministério Público #boato 
",brasil,2018-12-11,96.0,0,1,1,False,False,Fake
É #FAKE que TRE-RJ suspendeu resultado da eleição em Queimados,política,2020-11-29,57.0,0,0,0,True,True,Fake
"Bolsonaro anuncia comitê de combate à covid-19 após um ano de pandemia: ""A vida em primeiro lugar""  ",política,2021-03-24,27.0,1,1,1,True,True,Real
Bolsonaro considera criar 3 ministérios se tiver aliados nos comandos da Câmara e do Senado  ,política,2021-01-29,61.0,1,1,1,True,True,Real
"Desempenho de Covas fica abaixo dos votos brancos, nulos e abstenções   ",política,2020-11-29,73.0,1,1,1,True,True,Real
Liga Mundial de Surfe anuncia cancelamento de competições de março  ,saúde,2020-03-12,86.0,1,1,1,True,True,Real
"Aras deveria sofrer impeachment por omissão, afirma Maierovitch  ",saúde,2021-01-20,63.0,1,1,1,True,True,Real
Nova economista-chefe do BM pede que G20 estenda alívio da dívida  ,saúde,2020-07-17,66.0,1,1,1,True,True,Real
Desafios da internet colocam a saúde dos adolescentes em risco,ciência,,286.0,1,1,1,True,True,Real
É enganoso que e-mail de Fauci prove origem do coronavírus em laboratório  ,ciência,2021-06-25,70.0,0,0,1,True,False,Fake
"

Atacadão obriga que funcionários usem roupas camufladas em homenagem ao golpe de 1964 #boato 
",brasil,2019-04-01,81.0,0,0,0,True,True,Fake
México e EUA prorrogam restrições na fronteira por um mês devido à covid-19  ,saúde,2020-12-11,107.0,1,1,1,True,True,Real
É #FAKE que vídeo mostre telhado cheio de morcegos fonte do coronavírus na China,saúde,2020-02-28,57.0,0,0,0,True,True,Fake
"

Vacina chinesa causa dano genético e causou reações adversas graves em grande número de voluntários #boato 
",saúde,2020-09-27,124.0,0,0,0,True,True,Fake
"Para especialistas, Brasil vive ‘apagão’ de dados sobre a Covid-19",ciência,,341.0,1,1,1,True,True,Real
É #FAKE que há apenas duas faculdades de medicina em Cuba que só formam 300 médicos por ano,brasil,2018-11-21,146.0,0,0,0,True,True,Fake
É #FAKE vídeo que mostra aeronave passando entre torres do Congresso,política,2021-01-19,50.0,0,0,0,True,True,Fake
Gilmar Mendes deve decidir a favor do governo de SP sobre missas e cultos  ,política,2021-04-04,71.0,1,1,1,True,True,Real
Veja o que é #FATO ou #FAKE nas declarações dos candidatos à Prefeitura de Belo Horizonte na 3ª semana de campanha,política,2020-10-16,64.0,0,0,0,True,True,Fake
Consórcio Nordeste envia relatório à Anvisa e espera liberação da Sputnik V  ,saúde,2021-05-21,101.0,1,1,1,True,True,Real
